0.08808081,0.405,0.04379778
-0.04004034,0.405,-0.02358744
-0.08416306,0.405,-0.05508858
-0.01816764,0.405,0.06425308
0.06657261,0.405,-0.03293177
-0.006216302,0.405,-0.00408464
0.03917348,0.405,0.0216698
-0.007259294,0.405,0.1106194
-0.1028598,0.405,0.003785949
0.08460344,0.405,-0.09987882
-0.1088427,0.405,0.04909402
-0.06692718,0.405,0.04197127
0.108754,0.405,-0.04725656
0.02105821,0.405,0.04081051
-0.04167417,0.405,0.104463
-0.03315859,0.405,0.04855221
0.0004277965,0.405,-0.09802413
-0.06254186,0.405,-0.01725845
0.06568708,0.405,-0.1046889
0.1008207,0.405,0.1018096
0.03652085,0.405,0.1064948
-0.09105124,0.405,0.09253953
-0.1189391,0.405,0.0142524
0.01013494,0.405,-0.05037609
-0.1158708,0.405,-0.0396764
-0.07660404,0.405,-0.01406015
0.07721733,0.405,0.07120032
0.1307391,0.4072937,-0.06967389
-0.1271448,0.4240985,-0.003881957
0.08320986,0.405,0.0919631
-0.05577274,0.405,-0.08332987
-0.05685549,0.4083973,0.034927
0.003348164,0.4137307,0.05620766
-0.05756492,0.405,-0.07085395
-0.1290419,0.4109522,0.06681906
-0.01118218,0.405,-0.1027878
0.05362996,0.405,-0.004024752
-0.009843455,0.405,0.1063204
0.03842495,0.405,0.08698316
-0.03030053,0.405,-0.09843091
-0.1424173,0.405,0.0896543
-0.06328977,0.405,0.09851068
-0.02703574,0.405,0.01239038
0.03290122,0.405,-0.007617821
0.1203683,0.405,0.01631644
0.09722211,0.405,0.09854931
0.02136177,0.405,0.111219
-0.02566714,0.4083011,-0.07384191
-0.1302807,0.4258296,0.05211151
0.0507574,0.405,-0.07593782
-0.05434166,0.405,0.1252746
-0.05936688,0.4238746,0.02196629
0.0143151,0.405,-0.03589936
-0.03834895,0.4213159,0.08751109
-0.008861561,0.405,-0.06707189
-0.05328669,0.4294786,0.03201399
0.09914975,0.405,-0.02448586
-0.1058205,0.405,-0.1048579
-0.08054487,0.4293487,0.08004612
-0.08071873,0.4356897,-0.04293342
-0.07418524,0.405,0.1513971
0.006733126,0.4216381,-0.006737419
-0.08339718,0.4272183,-0.06797183
0.1299854,0.405,0.1387476
0.06149723,0.4225182,0.09904942
0.005472055,0.4377797,0.1207483
-0.07268044,0.4268708,0.1199457
-0.02814738,0.405,-0.1544404
-0.04295712,0.4278029,-0.02936905
-0.1443679,0.4356653,0.02383357
0.0212205,0.4129057,-0.09708341
-0.09294509,0.4471124,0.05010123
-0.15139,0.405,-0.04093403
0.1183161,0.4201952,0.02026642
-0.07354091,0.4550606,0.03747809
0.06464447,0.4286825,-0.03691284
-0.118514,0.405,-0.1207818
0.07939693,0.4215286,-0.057634
0.06020472,0.427371,0.08104169
-0.08178099,0.4605348,0.04243974
-0.02163518,0.4536353,0.05897327
0.009846112,0.4471032,0.1076596
-0.1268963,0.405,-0.1575448
-0.06448787,0.405,-0.1302443
0.02029665,0.4389172,0.01490362
0.0009067489,0.405,0.16021
-0.1804642,0.405,0.1177582
-0.1091968,0.405,-0.1825865
-0.04012914,0.4481882,-0.01063414
-0.1401814,0.4654227,0.0133496
-0.001490909,0.4440897,0.1521093
0.0162811,0.4416649,-0.04366884
-0.08609733,0.4353472,-0.06865479
-0.0622841,0.4610351,0.1037981
-0.002554939,0.4494929,-0.06742455
0.006289226,0.4508453,0.09476357
0.1402,0.405,0.06489733
0.03606133,0.405,-0.14374
0.03204114,0.4439991,0.0198066
-0.01789812,0.4535602,-0.03310603
0.02448279,0.443671,-0.06021059
0.07467685,0.4265758,0.01611981
0.02192536,0.405,-0.1582481
0.08284613,0.405,0.1572127
0.1157853,0.405,-0.1157056
0.07487825,0.452502,0.0736949
-0.07246493,0.4644952,0.1101104
0.1238658,0.4361337,0.06579992
-0.04374604,0.4659428,-0.02828112
0.1510673,0.405,0.002598939
0.1063111,0.4494745,0.1107597
-0.115194,0.4423089,-0.1038047
0.07935693,0.4268548,-0.09858385
0.09718935,0.4381108,0.03288356
0.001249947,0.4219159,-0.1626043
0.1118766,0.4317735,-0.1024511
0.1300319,0.4442894,0.1608504
-0.0946743,0.4668444,-0.07835571
0.06516046,0.4592052,-0.07652236
0.06290107,0.4312554,-0.1361768
-0.1158526,0.4749834,0.03570604
0.06105563,0.4512719,0.03942553
-0.1369363,0.4445419,-0.1195346
0.02667166,0.4657644,0.0004184335
-0.01916654,0.4597785,0.03276256
0.03570104,0.4490485,-0.1150327
0.08775561,0.4703133,-0.08999854
0.08714129,0.4690596,-0.1194938
0.1049925,0.4634624,-0.06699353
-0.03127911,0.4513608,-0.09877078
0.01765376,0.474059,-0.02573446
-0.06996582,0.4702006,-0.09307762
0.006164055,0.4854331,-0.06232124
-0.1050478,0.489169,0.02965505
-0.1231463,0.405,0.1247543
-0.04446268,0.4767501,0.02693857
0.02150689,0.4589543,-0.1406259
0.07124932,0.4604389,0.1232569
-0.03358851,0.4428277,-0.1301965
-0.00681075,0.479876,0.07464243
0.09387753,0.5090553,-0.0861164
0.04730615,0.4890716,0.03247536
-0.01086051,0.4837311,0.07417881
0.07118381,0.4786175,0.005165834
0.1200485,0.4606736,0.00932691
0.06162366,0.4751719,-0.0233619
-0.08065945,0.4379073,-0.1454886
0.1494806,0.4330049,-0.02018505
0.03703786,0.474916,-0.1084552
-0.06804059,0.4703588,-0.1269287
0.1634371,0.405,-0.1206729
-0.1181998,0.5108628,0.02309627
0.1761204,0.405,-0.06585436
-0.1154208,0.4625947,-0.03254095
-0.04143627,0.4501719,-0.1562177
-0.005315893,0.4950504,0.06142836
0.09272059,0.498138,-0.04130044
-0.1169316,0.5191064,0.04353011
0.1387602,0.4748079,-0.03642714
0.06193396,0.4804123,-0.1452669
0.1320534,0.4732536,0.03587558
0.09937472,0.4887547,0.1371406
0.04042433,0.4788155,0.1272438
0.08805745,0.4834183,0.06181866
0.0354228,0.4940266,-0.0840264
-0.05376709,0.4926993,-0.005610711
0.02465923,0.5010842,-0.04192686
-0.06106278,0.4973548,-0.05741785
0.03778961,0.5073887,0.01246668
-0.07135305,0.4867249,0.1067991
-0.02752135,0.4916074,-0.1273076
0.08046047,0.4931706,0.08367749
0.1726322,0.4450007,-0.08242256
0.1253085,0.405,-0.1657127
0.01427254,0.5019457,0.1072612
-0.1109003,0.4581451,0.1194736
-0.1511846,0.4380171,0.1364671
-0.1016599,0.5188631,0.05605865
-0.030856,0.4809903,0.1356061
0.06688578,0.5203719,0.1172571
0.01879197,0.4937603,-0.1493708
-0.0889229,0.5117899,0.1176507
0.08206533,0.5285152,0.06385455
-0.1244114,0.4900243,-0.02177548
0.1437244,0.4948058,-0.005594942
0.05801209,0.523789,0.06209553
0.1694436,0.405,0.1060916
-0.1230393,0.485048,-0.1201727
-0.0030893,0.5022931,0.00991702
0.009237873,0.5348852,0.0782181
-0.1018188,0.5029791,-0.1104275
-0.01315771,0.4964209,-0.09844402
-0.09338883,0.5076155,-0.1214105
-0.07809372,0.533801,0.1149906
0.1138622,0.4500426,-0.149714
-0.03476121,0.5125493,0.1268013
-0.0005094479,0.5293133,0.03403459
0.001829164,0.5256972,-0.06492064
0.03242633,0.5257885,-0.08266669
-0.01317727,0.5392638,0.05308426
-0.1698199,0.405,-0.08418128
0.1325928,0.4564095,-0.1407167
0.1398562,0.5379664,-0.01945763
0.1271092,0.530951,-0.0285347
-0.04922824,0.5229994,0.04029167
0.01880827,0.524227,-0.151624
-0.05927439,0.5249626,-0.02020395
-0.1830719,0.4474769,-0.1004812
-0.1713006,0.4448513,-0.07083479
-0.08576424,0.5398228,0.07651909
-0.1657758,0.469265,0.1317453
0.02850223,0.548021,-0.02521617
0.06785395,0.5562068,0.1256186
-0.02560936,0.5247347,-0.07801805
-0.1073918,0.5429052,-0.1020911
0.1010046,0.5142668,-0.1336454
0.1439667,0.5055785,0.05221785
0.005505967,0.5416446,-0.1624673
-0.004834166,0.5354049,0.1328136
-0.01551765,0.5716724,0.05513733
0.02302126,0.5571891,-0.09426501
0.08510528,0.543813,-0.0577466
-0.00365028,0.5681016,0.006015559
-0.06754959,0.5403463,-0.09382372
0.1695365,0.4534414,0.1066515
0.06654316,0.5255263,-0.008963637
-0.05352823,0.5477781,-0.06432061
0.09466963,0.5240049,-0.1376747
-0.06112821,0.5687221,0.05765391
-0.01518429,0.5725027,-0.0862709
-0.02866194,0.5614956,-0.04571293
-0.0330097,0.5352079,-0.02180088
-0.04198349,0.5644679,-0.1014149
-0.1360744,0.4931446,0.09501547
0.01656,0.5794743,0.009656081
-0.1177461,0.52716,-0.03079149
-0.004275721,0.60674,0.05702322
0.1374204,0.5681736,-0.04824368
0.06284096,0.5490702,0.01923579
-0.115025,0.5637568,-0.03221761
-0.01922597,0.5885919,-0.05908245
0.01093739,0.5821021,-0.05262852
-0.1342966,0.4486472,-0.1800271
-0.07368739,0.5989935,0.07897775
-0.06773876,0.5952187,0.07080743
-0.02925871,0.6064186,-0.06716764
-0.02635857,0.5651077,0.1365936
-0.1391866,0.5332611,0.08601444
-0.01856747,0.6228991,0.06669278
-0.1460826,0.5315711,0.1151507
